file_name;bldg_code;parcel;bldg_no;sc_lev;z_dem;z_top_tun;overburden_tun_dem;depth_fondation;z_fondation;overburden_tun_bldg;d_min_range;angle_bldg_tun;stories_underground_no;stories_overground_no;nb_de_niveaux;sc_vbr_lev;footprint;height_overground;typology;pk_min;pk_max;d_min;d_max
94081AQ0111_01_SEN_ind01.pdf;94081AQ0111_01;94081AQ0111;1;2;98;60;38;0;98;38;20m < D <= 30m;entre 60 et 90;0;0;0;1;13 X 6;4;building;;;;
94081AQ0113_01_SEN_ind01.pdf;94081AQ0113_01;94081AQ0113;1;1;98;58;40;0;98;40;20m < D <= 30m;<30;0;1;1;2;9 X 9;6;building;;;;
94081AQ0113_02_SEN_ind01.pdf;94081AQ0113_02;94081AQ0113;2;1;98;58;40;0;98;40;Au-dessus de l'axe;<30;0;0;0;2;5 X 3;2;building;;;;
94081AQ0114_01_SEN_ind01.pdf;94081AQ0114_01;94081AQ0114;1;2;98;58;40;2;96;38;30m < D <= 40m;<30;1;0;1;1;10 X 8;5;building;;;;
94081AQ0115_01_SEN_ind01.pdf;94081AQ0115_01;94081AQ0115;1;1;98;58;40;2;96;38;20m < D <= 30m;<30;1;1;1;2;10 X 6;7;building;;;;
94081AQ0115_02_SEN_ind01.pdf;94081AQ0115_02;94081AQ0115;2;1;97;58;39;0;97;39;30m < D <= 40m;<30;0;0;0;2;7 X 3;2;building;;;;
94081AQ0116_01_SEN_ind01.pdf;94081AQ0116_01;94081AQ0116;1;1;97;58;39;0;97;39;20m < D <= 30m;<30;0;1;1;2;11 X 7;8;building;;;;
94081AQ0119_01_SEN_ind01.pdf;94081AQ0119_01;94081AQ0119;1;1;97;60;37;0;97;37;20m < D <= 30m;entre 60 et 90;0;2;0;2;14 X 10;8;building;;;;
94081AQ0121_02_SEN_ind01.pdf;94081AQ0121_02;94081AQ0121;2;2;97;56;41;0;97;41;30m < D <= 40m;entre 30 et 60;0;1;1;1;35 X 9;6;building;;;;
94081AQ0122_01_SEN_ind01.pdf;94081AQ0122_01;94081AQ0122;1;1;97;56;41;0;97;41;Au dessus de l'axe;<30;0;2;1;2;16 X 7;7;building;;;;
94081AQ0122_02_SEN_ind01.pdf;94081AQ0122_02;94081AQ0122;2;1;97;56;41;0;97;41;Au-dessus de l'axe;<30;0;0;0;2;0 X 0;0;building;;;;
94081AQ0123_01_SEN_ind01.pdf;94081AQ0123_01;94081AQ0123;1;1;97;56;41;0;97;41;Au dessus de l'axe;entre 30 et 60;0;1;1;2;8 X 8;7;building;;;;
94081AQ0129_01_SEN_ind01.pdf;94081AQ0129_01;94081AQ0129;1;2;97;60;37;2;95;35;20m < D <= 30m;entre 30 et 60;1;0;1;1;10 X 8;4;building;;;;
94081AQ0190_01_SEN_ind01.pdf;94081AQ0190_01;94081AQ0190;1;1;97;58;39;0;97;39;10m < D <= 20m;entre 60 et 90;0;1;1;2;16 X 11;6;building;;;;
94081AQ0225_01_SEN_ind01.pdf;94081AQ0225_01;94081AQ0225;1;1;98;60;38;0;98;38;10m < D <= 20m;entre 60 et 90;0;1;1;2;12 X 7;7;building;;;;
94081AQ0225_02_SEN_ind01.pdf;94081AQ0225_02;94081AQ0225;2;1;97;60;37;0;97;37;10m < D <= 20m;entre 60 et 90;0;1;1;2;5 X 4;4;building;;;;
94081AQ0242_01_SEN_ind01.pdf;94081AQ0242_01;94081AQ0242;1;2;97;56;41;0;97;41;20m < D <= 30m;<30;0;0;1;1;13 X 4;3;building;;;;
94081AQ0251_01_SEN_ind01.pdf;94081AQ0251_01;94081AQ0251;1;1;96;56;40;2;94;38;10m < D <= 20m;entre 30 et 60;1;1;1;2;12 X 8;8;building;;;;
94081AQ0251_02_SEN_ind01.pdf;94081AQ0251_02;94081AQ0251;2;1;97;56;41;0;97;41;30m < D <= 40m;entre 30 et 60;0;0;1;2;11 X 8;3;building;;;;
94081AQ0253_01_SEN_ind01.pdf;94081AQ0253_01;94081AQ0253;1;1;96;56;40;0;96;40;10m < D <= 20m;entre 30 et 60;0;1;1;2;8 X 7;6;building;;;;
94081AQ0253_02_SEN_ind01.pdf;94081AQ0253_02;94081AQ0253;2;1;96;56;40;0;96;40;Au dessus de l'axe;entre 30 et 60;0;0;0;2;7 X 5;4;building;;;;
94081AQ0314_01_SEN_ind01.pdf;94081AQ0314_01;94081AQ0314;1;1;96;56;40;0;;non dtermin;10m < D <= 20m;<30;Non dtermin;1;1;2;8 X 7;7;building;;;;
94081AQ0316_01_SEN_ind01.pdf;94081AQ0316_01;94081AQ0316;1;1;96;56;40;2;94;38;20m < D <= 30m;entre 30 et 60;1;0;1;2;12 X 6;6;building;;;;
94081AQ0358_01_SEN_ind01.pdf;94081AQ0358_01;94081AQ0358;1;1;96;56;40;0;96;40;Au dessus de l'axe;<30;0;1;1;2;11 X 8;8;building;;;;
94081AR0124_01_SEN_ind01.pdf;94081AR0124_01;94081AR0124;1;1;73;41;32;0;73;32;0m < D <= 10m;<30;0;1;1;2;11 X 6;6;building;;;;
94081AR0128_01_SEN_ind01.pdf;94081AR0128_01;94081AR0128;1;2;76;42;34;1;75;33;20m < D <= 30m;<30;1;1;0;1;8 X 10;7;building;;;;
94081AR0129_01_SEN_ind01.pdf;94081AR0129_01;94081AR0129;1;1;77;42;35;0;77;35;20m < D <= 30m;<30;0;1;1;2;15 X 4;5;building;;;;
94081AR0130_01_SEN_ind01.pdf;94081AR0130_01;94081AR0130;1;1;77;41;36;0;;non dtermin;30m < D <= 40m;<30;Non dtermine;1;0;2;8 X 7;6;building;;;;
94081AR0131_01_SEN_ind01.pdf;94081AR0131_01;94081AR0131;1;1;78;44;34;2;76;32;30m < D <= 40m;<30;1;1;1;2;16 X 6;6;building;;;;
94081AR0132_01_SEN_ind01.pdf;94081AR0132_01;94081AR0132;1;1;78;44;34;2;76;32;10m < D <= 20m;entre 60 et 90;1;2;0;2;12 X 10;7;building;;;;
94081AR0148_01_SEN_ind01.pdf;94081AR0148_01;94081AR0148;1;1;92;50;42;0;;non dtermin;20m < D <= 30m;<30;Non dterminrmin (btiment ferm);0;1;2;9 X 5;7;building;;;;
94081AR0150_01_SEN_ind01.pdf;94081AR0150_01;94081AR0150;1;2;92;50;42;3;89;39;Au dessus de l'axe;<30;1;1;1;1;9 X 6;7;building;;;;
94081AR0153_01_SEN_ind01.pdf;94081AR0153_01;94081AR0153;1;1;83;44;39;3;80;36;0m < D <= 10m;<30;1;1;1;2;11 X 10;3;building;;;;
94081AR0153_02_SEN_ind01.pdf;94081AR0153_02;94081AR0153;2;1;81;44;37;0;81;37;Au dessus de l'axe;entre 60 et 90;0;0;0;2;8 X 4;2,5;building;;;;
94081AR0154_01_SEN_ind01.pdf;94081AR0154_01;94081AR0154;1;1;85;46;39;2;83;37;20m < D <= 30m;<30;1;1;1;2;18 X 10;6;building;;;;
94081AR0157_01_SEN_ind01.pdf;94081AR0157_01;94081AR0157;1;2;86;46;40;2;84;38;10m < D <= 20m;<30;1;1;0;1;11 X 8;7;building;;;;
94081AR0159_01_SEN_ind01.pdf;94081AR0159_01;94081AR0159;1;1;88;48;40;2;86;38;10m < D <= 20m;entre 60 et 90;1;1;0;2;12 X 10;7;building;;;;
94081AR0160_01_SEN_ind01.pdf;94081AR0160_01;94081AR0160;1;1;89;48;41;2;87;39;10m < D <= 20m;<30;1;0;1;2;12 X 12;8;building;;;;
94081AR0161_01_SEN_ind01.pdf;94081AR0161_01;94081AR0161;1;1;92;50;42;2;90;40;10m < D <= 20m;<30;1;0;1;2;8 X 7;4;building;;;;
94081AR0162_01_SEN_ind01.pdf;94081AR0162_01;94081AR0162;1;1;91;48;43;0;;non dtermin;20m < D <= 30m;<30;Non dtermin;0;1;2;12 X 8;5;building;;;;
94081AR0162_02_SEN_ind01.pdf;94081AR0162_02;94081AR0162;2;1;90;48;42;0;;non dtermin;10m < D <= 20m;<30;Non dtermin;2;1;2;12 X 8;6;building;;;;
94081AR0207_01_SEN_ind01.pdf;94081AR0207_01;94081AR0207;1;2;84;46;38;3;81;35;Au dessus de l'axe;<30;1;1;0;1;9 X 8;6;building;;;;
94081AR0289_01_SEN_ind01.pdf;94081AR0289_01;94081AR0289;1;1;70;39;31;0;;non dtermin;0m < D <= 10m;<30;?;1;1;2;8 X 7;6;building;;;;
94081AR0340_01_SEN_ind01.pdf;94081AR0340_01;94081AR0340;1;1;71;41;30;2;69;28;0m < D <= 10m;<30;1;1;1;2;8 X 7;7;building;;;;
94081AR0340_02_SEN_ind01.pdf;94081AR0340_02;94081AR0340;2;1;73;41;32;0;73;32;20m < D <= 30m;entre 60 et 90;0;0;0;2;7 X 6;3;building;;;;
94081AR0390_01_SEN_ind01.pdf;94081AR0390_01;94081AR0390;1;1;82;44;38;0;;non dtermin;20m < D <= 30m;entre 30 et 60;Non dtermin (btiment ferm);0;1;2;12 X 10;4;building;;;;
94081AR0392_01_SEN_ind01.pdf;94081AR0392_01;94081AR0392;1;1;82;44;38;2;80;36;10m < D <= 20m;entre 60 et 90;1;0;1;2;10 X 9;4;building;;;;
94081AR0394_01_SEN_ind01.pdf;94081AR0394_01;94081AR0394;1;1;82;44;38;2;80;36;Au-dessus de l'axe;<30;1;0;1;2;12 X 7;6;building;;;;
94081AR0394_02_SEN_ind01.pdf;94081AR0394_02;94081AR0394;2;1;82;44;38;0;82;38;Au dessus de l'axe;entre 60 et 90;0;0;0;2;12 X 4;2;building;;;;
94081AR0397_01_SEN_ind01.pdf;94081AR0397_01;94081AR0397;1;1;79;42;37;2;77;35;0m < D <= 10m;<30;1;0;1;2;11 X 5;3;building;;;;
94081AR0399_01_SEN_ind01.pdf;94081AR0399_01;94081AR0399;1;1;77;42;35;0;77;35;0m < D <= 10m;<30;0;1;1;2;10 X 8;7;building;;;;
94081AR0401_01_SEN_ind01.pdf;94081AR0401_01;94081AR0401;1;1;76;42;34;0;76;34;0m < D <= 10m;<30;0;1;0;2;12 X 12;6;building;;;;
94081AR0413_01_SEN_ind01.pdf;94081AR0413_01;94081AR0413;1;2;75;41;34;2;73;32;10m < D <= 20m;<30;1;1;0;1;10 X 8;7;building;;;;
94081AR0452_01_SEN_ind01.pdf;94081AR0452_01;94081AR0452;1;1;73;41;32;2;71;30;0m < D <= 10m;<30;1;1;0;2;9 X 9;8;building;;;;
94081AR0456_01_SEN_ind01.pdf;94081AR0456_01;94081AR0456;1;1;73;41;32;0;73;32;10m < D <= 20m;<30;0;1;1;2;12 X 9;5;building;;;;
94081AR0460_01_SEN_ind01.pdf;94081AR0460_01;94081AR0460;1;1;85;46;39;2;83;37;0m < D <= 10m;<30;1;1;0;2;12 X 6;7;building;;;;
94081AR0460_02_SEN_ind01.pdf;94081AR0460_02;94081AR0460;2;1;85;46;39;1;84;38;0m < D <= 10m;<30;0;0;0;2;9 X 5;3;building;;;;
94081AR0469_01_SEN_ind01.pdf;94081AR0469_01;94081AR0469;1;1;84;46;38;2;82;36;10m < D <= 20m;<30;1;0;1;2;10 X 8;7;building;;;;
94081AR0502_01_SEN_ind01.pdf;94081AR0502_01;94081AR0502;1;2;79;44;35;2;77;33;20m < D <= 30m;<30;0;1;1;1;16 X 8;6;building;;;;
94081AR0502_02_SEN_ind01.pdf;94081AR0502_02;94081AR0502;2;1;79;44;35;0;79;35;20m < D <= 30m;entre 30 et 60;0;0;0;2;7 X 6;2;building;;;;
94081AR0503_01_SEN_ind01.pdf;94081AR0503_01;94081AR0503;1;1;83;44;39;0;;non dtermin;10m < D <= 20m;entre 60 et 90;Non dtermin (btiment ferm);1;1;2;16 X 9;9;building;;;;
94081AR0523_01_SEN_ind01.pdf;94081AR0523_01;94081AR0523;1;1;70;41;29;0;70;29;10m < D <= 20m;<30;0;0;0;2;7 X 7;3;building;;;;
94081AR0523_02_SEN_ind01.pdf;94081AR0523_02;94081AR0523;2;1;70;41;29;2;68;27;20m < D <= 30m;<30;1;1;0;2;10 X 9;6;building;;;;
94081AR0529_01_SEN_ind01.pdf;94081AR0529_01;94081AR0529;1;1;88;48;40;0;88;40;0m < D <= 10m;<30;0;2;0;2;22 X 9;9;building;;;;
94081AR0532_01_SEN_ind01.pdf;94081AR0532_01;94081AR0532;1;1;92;50;42;2;90;40;0m < D <= 10m;entre 60 et 90;1;0;1;2;11 X 10;4;building;;;;
94081AS0060_01_SEN_ind01.pdf;94081AS0060_01;94081AS0060;1;2;68;39;29;0;;non dtermin;20m < D <= 30m;<30;Non dtermin (btiment ferm);1;1;1;15 X 5;7;building;;;;
94081AS0115_01_SEN_ind01.pdf;94081AS0115_01;94081AS0115;1;2;61;33;28;0;;non dtermin;Au-dessus de l'axe;entre 60 et 90;Non dtermin;0;0;1;30 X 11;4;building;;;;
94081AS0115_02_SEN_ind01.pdf;94081AS0115_02;94081AS0115;2;1;61;33;28;2;59;26;10m < D <= 20m;entre 60 et 90;1;1;1;2;10 X 6;7;building;;;;
94081AS0115_03_SEN_ind01.pdf;94081AS0115_03;94081AS0115;3;1;61;33;28;0;61;28;10m < D <= 20m;entre 60 et 90;0;0;0;2;7 X 6;3;building;;;;
94081AS0120_01_SEN_ind01.pdf;94081AS0120_01;94081AS0120;1;1;63;35;28;3;60;25;0m < D <= 10m;entre 30 et 60;1;1;1;2;10 X 5;5;building;;;;
94081AS0121_02_SEN_ind01.pdf;94081AS0121_02;94081AS0121;2;1;63;35;28;2;61;26;10m < D <= 20m;<30;1;1;0;2;12 X 9;6;building;;;;
94081AS0122_01_SEN_ind01.pdf;94081AS0122_01;94081AS0122;1;2;63;35;28;0;;non dtermin;0m < D <= 10m;entre 30 et 60;?;1;1;1;10 X 7;5;building;;;;
94081AS0126_01_SEN_ind01.pdf;94081AS0126_01;94081AS0126;1;1;64;35;29;0;64;29;Au dessus de l'axe;entre 30 et 60;0;0;0;2;9 X 5;3;building;;;;
94081AS0139_01_SEN_ind01.pdf;94081AS0139_01;94081AS0139;1;1;67;39;28;0;;non dtermin;0m < D <= 10m;<30;?;2;1;2;23 X 11;10;building;;;;
94081AS0162_01_SEN_ind01.pdf;94081AS0162_01;94081AS0162;1;1;63;35;28;2;61;26;20m < D <= 30m;<30;1;0;0;2;11 X 10;3;building;;;;
94081AS0163_01_SEN_ind01.pdf;94081AS0163_01;94081AS0163;1;2;63;35;28;0;;non dtermin;Au dessus de l'axe;entre 30 et 60;?;1;1;1;9 X 8;5;building;;;;
94081AS0309_01_SEN_ind01.pdf;94081AS0309_01;94081AS0309;1;2;70;39;31;0;70;31;20m < D <= 30m;<30;0;1;1;1;15 X 9;6;building;;;;
94081AS0357_01_SEN_ind01.pdf;94081AS0357_01;94081AS0357;1;1;62;33;29;0;62;29;10m < D <= 20m;<30;0;1;1;2;9 X 7;5;building;;;;
94081AS0369_01_SEN_ind01.pdf;94081AS0369_01;94081AS0369;1;2;65;37;28;0;;non dtermin;0m < D <= 10m;entre 30 et 60;?;ND10;1;1;10 X 10;7;building;;;;
94081AS0369_02_SEN_ind01.pdf;94081AS0369_02;94081AS0369;2;2;65;37;28;0;65;28;0m < D <= 10m;entre 60 et 90;0;0;0;1;7 X 4;3;building;;;;
94081AS0370_01_SEN_ind01.pdf;94081AS0370_01;94081AS0370;1;1;64;37;27;0;64;27;40m < D <= 50m;<30;0;0;1;2;20 X 7;4;building;;;;
94081AS0380_01_SEN_ind01.pdf;94081AS0380_01;94081AS0380;1;2;60;33;27;0;;non dtermin;10m < D <= 20m;entre 30 et 60;Non dtermine (btiment ferm);1;0;1;8 X 7;6;building;;;;
94081AS0398_01_SEN_ind01.pdf;94081AS0398_01;94081AS0398;1;1;65;37;28;0;65;28;0m < D <= 10m;<30;0;3;0;2;13 X 8;11;building;;;;
94081AU0014_01_SEN_ind01.pdf;94081AU0014_01;94081AU0014;1;2;59;31;28;0;;non dtermin;10m < D <= 20m;entre 60 et 90;?;1;1;1;12 X 10;5;building;;;;
94081AU0020_01_SEN_ind01.pdf;94081AU0020_01;94081AU0020;1;1;59;31;28;0;;non dtermin;0m < D <= 10m;entre 60 et 90;?;1;1;2;9 X 9;5;building;;;;
94081AU0021_01_SEN_ind01.pdf;94081AU0021_01;94081AU0021;1;1;58;31;27;0;58;27;0m < D <= 10m;entre 60 et 90;Non dtermin ( btiment ferm);0;1;2;9 X 9;3;building;;;;
94081AU0022_01_SEN_ind01.pdf;94081AU0022_01;94081AU0022;1;1;58;31;27;2;56;25;10m < D <= 20m;entre 60 et 90;1;1;0;2;9 X 8;7;building;;;;
94081AU0029_01_SEN_ind01.pdf;94081AU0029_01;94081AU0029;1;2;56;30;26;3;53;23;10m < D <= 20m;entre 60 et 90;1;0;1;1;10 X 8;4;building;;;;
94081AU0030_01_SEN_ind01.pdf;94081AU0030_01;94081AU0030;1;1;57;31;26;2;55;24;0m < D <= 10m;entre 60 et 90;1;0;1;2;11 X 8;3;building;;;;
94081AU0031_01_SEN_ind01.pdf;94081AU0031_01;94081AU0031;1;1;57;31;26;2;55;24;0m < D <= 10m;entre 60 et 90;1;0;1;2;11 X 8;4;building;;;;
94081AU0032_01_SEN_ind01.pdf;94081AU0032_01;94081AU0032;1;1;58;31;27;2;56;25;0m < D <= 10m;entre 60 et 90;1;0;1;2;8 X 8;5;building;;;;
94081AU0033_01_SEN_ind01.pdf;94081AU0033_01;94081AU0033;1;2;58;31;27;2;56;25;0m < D <= 10m;entre 60 et 90;1;0;1;1;8 X 8;5;building;;;;
94081AU0034_01_SEN_ind01.pdf;94081AU0034_01;94081AU0034;1;1;59;31;28;3;56;25;10m < D <= 20m;non dtermin;1;?;?;2;24 X 15;7;building;;;;
94081AU0040_01_SEN_ind01.pdf;94081AU0040_01;94081AU0040;1;2;54;30;24;2;52;22;20m < D <= 30m;entre 60 et 90;1;6;1;1;35 X 10;19;building;;;;
94081AU0040_02_SEN_ind01.pdf;94081AU0040_02;94081AU0040;2;2;56;30;26;2;54;24;D > 50m;entre 60 et 90;1;6;1;1;35 X 10;19;building;;;;
94081AU0047_01_SEN_ind01.pdf;94081AU0047_01;94081AU0047;1;1;55;30;25;2;53;23;40m < D <= 50m;entre 60 et 90;1;1;1;2;10 X 7;7;building;;;;
94081AU0092_01_SEN_ind01.pdf;94081AU0092_01;94081AU0092;1;1;55;30;25;0;;non dtermin;20m < D <= 30m;entre 60 et 90;?;1;1;2;9 X 9;6;building;;;;
94081AU0092_02_SEN_ind01.pdf;94081AU0092_02;94081AU0092;2;1;55;30;25;0;;non dtermin;0m < D <= 10m;entre 60 et 90;?;0;0;2;7 X 5;3;building;;;;
94081AU0100_01_SEN_ind01.pdf;94081AU0100_01;94081AU0100;1;1;55;30;25;0;55;25;0m < D <= 10m;entre 60 et 90;0;1 partiel;0;2;40 X 17;6;building;;;;
94081AU0100_02_SEN_ind01.pdf;94081AU0100_02;94081AU0100;2;1;56;30;26;0;56;26;10m < D <= 20m;entre 60 et 90;0;1 niveau partiel (logement gardien);0;2;50 X 30;6;building;;;;
94081AU0104_01_SEN_ind01.pdf;94081AU0104_01;94081AU0104;1;1;58;30;28;0;;non dtermin;20m < D <= 30m;entre 60 et 90;?;1;1;2;14 X 11;5;building;;;;
94081AU0108_01_SEN_ind01.pdf;94081AU0108_01;94081AU0108;1;2;60;31;29;0;;non dtermin;0m < D <= 10m;entre 60 et 90;?;0;1;1;9 X 7;5;building;;;;
94081AU0111_01_SEN_ind01.pdf;94081AU0111_01;94081AU0111;1;1;51;30;21;0;;non dtermin;30m < D <= 40m;entre 60 et 90;Non identifi (btiment ferm);1;1;2;17 X 10;7;building;;;;
94081AU0113_01_SEN_ind01.pdf;94081AU0113_01;94081AU0113;1;1;54;30;24;0;54;24;Au dessus de l'axe;entre 30 et 60;0;0;0;2;42 X 30;4;building;;;;
94081AU0171_01_SEN_ind01.pdf;94081AU0171_01;94081AU0171;1;1;51;30;21;8;43;13;40m < D <= 50m;<30;3;R+8;0;2;150 X 70;25;building;;;;
94081AU0171_02_SEN_ind01.pdf;94081AU0171_02;94081AU0171;2;1;50;30;20;8;42;12;20m < D <= 30m;<30;3;R+12;0;2;150 X 70;36;building;;;;
94081AU0171_03_SEN_ind01.pdf;94081AU0171_03;94081AU0171;3;1;52;30;22;8;44;14;40m < D <= 50m;<30;3;R+9;0;2;150 X 70;28;building;;;;
94081AU0171_04_SEN_ind01.pdf;94081AU0171_04;94081AU0171;4;1;53;30;23;8;45;15;D > 50m;<30;3;R+12;0;2;150 X 70;36;building;;;;
94081AU0188_01_SEN_ind01.pdf;94081AU0188_01;94081AU0188;1;2;48;30;18;0;;non dtermin;20m < D <= 30m;entre 60 et 90;?;2;1;1;40 X 8;9;building;;;;
94081AU0205_01_SEN_ind01.pdf;94081AU0205_01;94081AU0205;1;2;58;30;28;0;;non dtermin;10m < D <= 20m;entre 60 et 90;?;1;1;1;12 X 9;6;building;;;;
94081AV0016_01_SEN_ind01.pdf;94081AV0016_01;94081AV0016;1;2;60;31;29;0;;non dtermin;20m < D <= 30m;entre 30 et 60;Non dtermin (btiment ferm);1;1;1;10 X 8;7;building;;;;
94081AV0017_01_SEN_ind01.pdf;94081AV0017_01;94081AV0017;1;1;60;31;29;2;58;27;40m < D <= 50m;entre 30 et 60;1;1;1;2;8 X 7;7;building;;;;
94081BP0027_01_SEN_ind01.pdf;94081BP0027_01;94081BP0027;1;2;45;24;21;0;45;21;10m < D <= 20m;<30;1;4;0;1;40 X 9;17;building;;;;
94081BP0027_02_SEN_ind01.pdf;94081BP0027_02;94081BP0027;2;2;46;24;22;3;43;19;40m < D <= 50m;entre 60 et 90;1;5;0;1;68 X 9;20;building;;;;
94081BP0093_01_SEN_ind01.pdf;94081BP0093_01;94081BP0093;1;1;48;30;18;6;42;12;0m < D <= 10m;<30;1;2;0;2;60 X 35;12;building;;;;
94081BP0093_02_SEN_ind01.pdf;94081BP0093_02;94081BP0093;2;1;49;30;19;0;49;19;D > 50 m;<30;0;2;0;2;35 X 35;12;building;;;;
94081BP0093_03_SEN_ind01.pdf;94081BP0093_03;94081BP0093;3;2;49;30;19;6;43;13;0m < D <= 10m;<30;1;2;0;1;83 X 24;12;building;;;;
94081BP0093_04_SEN_ind01.pdf;94081BP0093_04;94081BP0093;4;1;48;30;18;0;48;18;D > 50 m;<30;0;2;0;2;35 X 35;12;building;;;;
94081BP0093_05_SEN_ind01.pdf;94081BP0093_05;94081BP0093;5;1;47;30;17;6;41;11;0m < D <= 10m;<30;1;2;0;2;83 X 24;12;building;;;;
94081BP0100_01_SEN_ind01.pdf;94081BP0100_01;94081BP0100;1;1;;ND2;ND3;0;5,5;ND6;ND7;ND8;;ND10;ND11;1;;7;building;;;;
94081BP0100_02_SEN_ind01.pdf;94081BP0100_02;94081BP0100;2;2;;ND2;ND3;0;5,5;ND6;ND7;ND8;;ND10;ND11;1;;7;building;;;;
94081BP0126_01_SEN_ind01.pdf;94081BP0126_01;94081BP0126;1;1;46;30;16;2;44;14;40m < D <= 50m;<30;1;0;0;2;12 X 12;5;building;;;;
94081BP0134_01_SEN_ind01.pdf;94081BP0134_01;94081BP0134;1;1;45;29;16;0;;non dtermin;10m < D <= 20m;<30;?;2;0;2;38 X 11;10;building;;;;
94081BP0142_01_SEN_ind01.pdf;94081BP0142_01;94081BP0142;1;1;48;30;18;5;43;13;20m < D <= 30m;<30;1;2;0;2;40 X 30;13;building;;;;
94081BP0148_01_SEN_ind01.pdf;94081BP0148_01;94081BP0148;1;1;46;30;16;3;43;13;10m < D <= 20m;<30;1;3;0;2;18 X 18;12;building;;;;
94081BP0150_01_SEN_ind01.pdf;94081BP0150_01;94081BP0150;1;2;45;22;23;0;45;23;30m < D <= 40m;entre 60 et 90;0;1;0;1;80 X 15;6;building;;;;
94081BP0150_02_SEN_ind01.pdf;94081BP0150_02;94081BP0150;2;1;45;22;23;0;45;23;30m < D <= 40m;entre 60 et 90;0;3;0;2;12 X 12;14;building;;;;
94081BP0203_01_SEN_ind01.pdf;94081BP0203_01;94081BP0203;1;2;50;30;20;6;44;14;10m < D <= 20m;entre 60 et 90;2;10;0;1;65 X 12;30;building;;;;
94081BP0203_02_SEN_ind01.pdf;94081BP0203_02;94081BP0203;2;1;51;30;21;7;44;14;10m < D <= 20m;entre 60 et 90;2;0;0;2;60 X 20;0;building;;;;
94081BP0207_01_SEN_ind01.pdf;94081BP0207_01;94081BP0207;1;1;45;27;18;7;38;11;0m < D <= 10m;<30;2;7;0;2;30 X 23;22;building;;;;
94081BP0211_01_SEN_ind01.pdf;94081BP0211_01;94081BP0211;1;2;45;29;16;0;;non dtermin;20m < D <= 30m;<30;Non dtermin (btiment ferm);1;1;1;15 X 7;7;building;;;;
94081BQ0220_01_SEN_ind01.pdf;94081BQ0220_01;94081BQ0220;1;2;44;18;26;0;44;26;10m < D <= 20m;entre 60 et 90;0;1;0;1;126 X 100;10;building;;;;
94081BQ0235_01_SEN_ind01.pdf;94081BQ0235_01;94081BQ0235;1;1;44;13;31;0;44;31;10m < D <= 20m;entre 60 et 90;0;0;0;2;32 X 6;4;building;;;;
94081BT0134_01_SEN_ind01.pdf;94081BT0134_01;94081BT0134;1;2;46;8;38;2;44;36;10m < D <= 20m;<30;Caves dsafectes;9;0;1;60 X 11;30;building;;;;
94081BT0134_02_SEN_ind01.pdf;94081BT0134_02;94081BT0134;2;1;45;11;34;2;43;32;10m < D <= 20m;<30;Caves dsafectes;10;0;2;30 X 11;33;building;;;;
94081BT0134_03_SEN_ind01.pdf;94081BT0134_03;94081BT0134;3;1;45;11;34;0;45;34;0m < D <= 10m;non dtermin;0;10;0;2;17 X 17;3;building;;;;
94081BT0134_04_SEN_ind01.pdf;94081BT0134_04;94081BT0134;4;2;46;11;35;2;44;33;30m < D <= 40m;entre 60 et 90;Caves dsafectes;9;0;1;50 X 11;30;building;;;;
94081BT0140_01_SEN_ind01.pdf;94081BT0140_01;94081BT0140;1;1;48;4;44;1;47;43;30m < D <= 40m;<30;1;14;0;2;40 X 15;42;building;;;;
94081BT0141_01_SEN_ind01.pdf;94081BT0141_01;94081BT0141;1;1;47;4;43;4;43;39;20m < D <= 30m;<30;1;2;0;2;30 X 20;8;building;;;;
94081BT0141_02_SEN_ind01.pdf;94081BT0141_02;94081BT0141;2;1;48;4;44;0;48;44;20m < D <= 30m;<30;0;0;0;2;30 X 8;4;building;;;;
94081CH0162_01_SEN_ind01.pdf;94081CH0162_01;94081CH0162;1;2;36;13;23;0;36;23;0m < D <= 10m;<30;0;1;1;1;10 X 7;7,5;building;;;;
94081CH0190_01_SEN_ind01.pdf;94081CH0190_01;94081CH0190;1;1;40;5;35;4;36;31;40m < D <= 50m;entre 60 et 90;0;1;1;2;11 X 9;6;building;;;;
94081CH0192_01_SEN_ind01.pdf;94081CH0192_01;94081CH0192;1;1;41;5;36;4;37;32;40m < D <= 50m;entre 60 et 90;1;1;1;2;14 X 9;6;building;;;;
94081CH0241_01_SEN_ind01.pdf;94081CH0241_01;94081CH0241;1;1;41;5;36;4;37;32;40m < D <= 50m;entre 60 et 90;1;1;1;2;12 X 11;6;building;;;;
94081CH0243_01_SEN_ind01.pdf;94081CH0243_01;94081CH0243;1;1;40;5;35;4;36;31;40m < D <= 50m;entre 60 et 90;1;0;1;2;12 X 9;6;building;;;;
94081CH0244_01_SEN_ind01.pdf;94081CH0244_01;94081CH0244;1;1;39;5;34;0;39;34;30m < D <= 40m;entre 60 et 90;0;0;1;2;10 X 9;6;building;;;;
94081CH0245_01_SEN_ind01.pdf;94081CH0245_01;94081CH0245;1;1;39;5;34;0;39;34;20m < D <= 30m;entre 60 et 90;0;1;1;2;10 X 9;6;building;;;;
94081CH0246_01_SEN_ind01.pdf;94081CH0246_01;94081CH0246;1;1;39;4;35;3;36;32;20m < D <= 30m;entre 30 et 60;1;1;0;2;10 X 10;5,5;building;;;;
