WKT;bldg_code;Address;City;typology;pk_min;pk_max;d_min;d_max
MULTIPOLYGON (((1658196.6653676457 8176690.5410664547,1658200.0150367822 8176691.4055629065,1658200.7649167709 8176688.519862378,1658197.4078987655 8176687.6554205418,1658196.6653676457 8176690.5410664547)));94002AF0058_01;26 RUE DE PETROGRAD, Alfortville;94002 Alfortville;building;2124578.11756984;2124581.7589849;-0.814504048790639;2.36893074841856
MULTIPOLYGON (((1658929.2178510325 8176748.1047794512,1658944.2651710815 8176746.0368806301,1658942.8834617031 8176736.0056974823,1658937.9141559501 8176736.6872383235,1658937.2234178905 8176731.688326613,1658930.2355929341 8176732.6516148141,1658927.7675199285 8176714.7888395051,1658919.8988271933 8176715.8698269222,1658922.3822745231 8176733.82144567,1658927.1533703294 8176733.1635905635,1658929.2178510325 8176748.1047794512)));94028BF0234_01;2 RuE moliere, Creteil,;94028 Creteil;building;2123817.92060603;2123836.97795844;-19.4361935007374;16.3833965742599
MULTIPOLYGON (((1654114.1225265935 8176824.6149025578,1654117.9087731084 8176823.9943913026,1654117.4708690159 8176818.9939627573,1654121.3769597171 8176818.6504697399,1654121.7906239964 8176823.3842163002,1654126.1927469231 8176822.6029638806,1654125.3093005149 8176813.4584137602,1654122.11559992 8176813.7626840416,1654121.4090562349 8176806.4737308668,1654112.5475028944 8176807.3250336116,1654113.045286681 8176812.4584099445,1654116.4151349927 8176812.1304452652,1654116.6720124295 8176814.7749083806,1654113.2066534737 8176815.1036586836,1654114.1225265935 8176824.6149025578)));94081AQ0122_01;51, Rue Camelinat;94081 Vitry-sur-Seine;building;2129361.56291102;2129379.30384441;-5.50859392205419;14.0016428185348
MULTIPOLYGON (((1654112.5475028944 8176807.3250336116,1654121.4090562349 8176806.4737308668,1654121.1045310237 8176803.3959768377,1654112.3017497007 8176804.246796499,1654112.5475028944 8176807.3250336116)));94081AQ0122_02;51, Rue Camelinat;94081 Vitry-sur-Seine;building;2129371.15377914;2129380.50055069;-8.33646622813208;-1.92693508970535
MULTIPOLYGON (((1656326.1023961953 8176050.1379333632,1656324.7436917697 8176054.9301817883,1656351.5516651631 8176062.504372119,1656395.2249032152 8176074.8396430854,1656396.5836629309 8176070.0474117333,1656397.9432941673 8176065.3663741816,1656401.9199490552 8176066.4472951461,1656403.0643572044 8176062.4351424323,1656328.5337221741 8176041.5564795127,1656326.1023961953 8176050.1379333632)));94081CI0167_01;33 rue de Choisy;94081 Vitry-sur-Seine;building;2126560.07408979;2126638.73751301;97.1999729782147;125.367123033952
MULTIPOLYGON (((1656365.3938702375 8176047.1616457272,1656364.2486160197 8176051.0626126695,1656397.5359099959 8176060.254347451,1656398.2515983211 8176057.8023481499,1656400.8947839835 8176048.1072682962,1656367.8269973288 8176038.8025958994,1656365.3938702375 8176047.1616457272)));94081CI0190_01;33 rue de Choisy;94081 Vitry-sur-Seine;building;2126563.31632567;2126599.63594191;91.4953082450494;110.64922303542
MULTIPOLYGON (((1656474.166032128 8175964.1349123558,1656479.048457033 8175964.5082600638,1656500.709565137 8175966.040673051,1656503.356655875 8175966.2424327089,1656555.9336900378 8175969.6802490707,1656563.5066736841 8175970.1772778025,1656583.4315670691 8175971.4677705131,1656598.4261516945 8175972.8411712935,1656600.0098337785 8175959.151225822,1656521.7018733579 8175953.4225960914,1656521.3656611808 8175957.428424025,1656516.5867150773 8175957.1320727943,1656516.1934929183 8175963.251149456,1656503.6202393204 8175962.348370064,1656503.488014044 8175964.2398046562,1656500.8409223624 8175964.0380449388,1656500.9731467478 8175962.1466102842,1656474.5030775401 8175960.2402750012,1656471.4885717572 8175960.0413959315,1656470.8575997991 8175963.9383270191,1656474.166032128 8175964.1349123558)));94081DJ0092_01;116, Rue Leon Geffroy;94081 Vitry-sur-Seine;building;2126371.46447886;2126499.88963968;-5.41222837535261;9.08583874457328
MULTIPOLYGON (((1656156.7183879134 8175909.9087034194,1656115.9800197266 8175897.2185982903,1656114.7614240875 8175901.1201939508,1656116.1016121698 8175903.3336563436,1656116.0307533664 8175903.6678145593,1656113.6154383621 8175904.9100184115,1656111.8221051018 8175910.4841403021,1656109.9194242388 8175911.499912182,1656109.6333664625 8175912.5029652249,1656110.7487313803 8175914.1621938804,1656108.1890811464 8175915.739136517,1656107.5434840117 8175917.7458209768,1656108.6649726022 8175920.1834029183,1656106.3975067709 8175921.5356469788,1656105.826268598 8175923.6529468438,1656107.607350932 8175925.8629380716,1656114.973986598 8175928.1401865659,1656114.6153209484 8175929.255010834,1656124.854766441 8175932.3992750086,1656125.2134339192 8175931.2844513971,1656148.050726457 8175938.4440995771,1656170.6666389545 8175945.4943799321,1656179.1856918081 8175916.7377863871,1656156.7183879134 8175909.9087034194)));94081CI0191_07;23/25, Rue du Bel Air;94081 Vitry-sur-Seine;building;2126794.28755137;2126866.91804872;-30.7238803848561;13.2972148868673
MULTIPOLYGON (((1656476.3731905087 8175936.2064375645,1656475.5943796842 8175939.9933212195,1656480.2324502182 8175941.0691379746,1656491.776134406 8175941.8686946854,1656491.3346058456 8175951.2129561175,1656506.6284662357 8175952.3168960614,1656514.2023451298 8175952.9250513008,1656521.7018733579 8175953.4225960914,1656600.0098337785 8175959.151225822,1656601.5183116568 8175945.2394657172,1656581.5924639376 8175943.8377149804,1656519.019056458 8175939.2098800195,1656515.1962337408 8175939.0172777036,1656481.1521569237 8175936.5027543362,1656476.3731905087 8175936.2064375645)));94081DJ0090_01;114, Rue Leon Geffroy;94081 Vitry-sur-Seine;building;2126371.00777317;2126496.96925238;-19.3980781756758;-5.14523054414295
MULTIPOLYGON (((1656558.8176343911 8175906.8741568737,1656586.5371336292 8175908.7711702688,1656602.7872316982 8175909.9791330742,1656603.9257214637 8175895.7366521675,1656559.880797901 8175892.409852352,1656554.7343829367 8175892.116329561,1656519.0725442441 8175889.5029719472,1656518.3361657045 8175898.7383283554,1656487.0868028481 8175896.5355848754,1656486.7566827415 8175901.3197687715,1656490.6538826344 8175901.6229719045,1656553.3764350354 8175906.4717308097,1656558.8176343911 8175906.8741568737)));94081DJ0135_01;108, Rue Leon Geffroy;94081 Vitry-sur-Seine;building;2126372.33452612;2126488.78161593;-68.9426143254447;-54.4309056981352
MULTIPOLYGON (((1657651.9161013854 8176502.4737952109,1657637.9110433299 8176505.5429887837,1657638.3667145346 8176507.6702382881,1657638.7933747848 8176509.668599776,1657639.296211923 8176512.0222230954,1657640.7136800289 8176518.7057043975,1657643.0689296862 8176518.2541383682,1657642.9463036477 8176517.5878689662,1657643.8415993424 8176517.4365102528,1657644.0172619559 8176518.3136571236,1657648.7973537571 8176516.898480013,1657648.6676341672 8176516.2656243807,1657654.5423360893 8176514.8199012307,1657652.8557782371 8176506.8912793063,1657651.9161013854 8176502.4737952109)));94002AJ0059_02;3 RUE DES GOUJONS  Alfortville;94002 Alfortville;building;2125166.47941257;2125185.48921765;-31.488414637618;-11.7697041334354
MULTIPOLYGON (((1657637.9110433299 8176505.5429887837,1657651.9161013854 8176502.4737952109,1657651.6163031536 8176501.0644235536,1657648.9700137111 8176488.8119519344,1657642.730563666 8176490.1453232542,1657634.983909887 8176491.8276762692,1657636.1582447097 8176497.4566020714,1657635.5786356973 8176497.5722042983,1657636.0367145373 8176499.8372071777,1657636.1434644267 8176500.3479168657,1657636.7669048684 8176500.1986217732,1657637.4677880467 8176503.4737016056,1657637.9110433299 8176505.5429887837)));94002AJ0059_01;3 RUE DES GOUJONS  Alfortville;94002 Alfortville;building;2125175.50679716;2125195.50364073;-41.2512154131201;-21.1955920531622
MULTIPOLYGON (((1657655.0790934716 8176500.3486939091,1657661.307422776 8176499.0226135775,1657658.5691343891 8176486.7669087285,1657652.3334444594 8176488.0930478862,1657648.9700137111 8176488.8119519344,1657651.6163031536 8176501.0644235536,1657655.0790934716 8176500.3486939091)));94002AJ0060_01;7 RUE DES GOUJONS  Alfortville;94002 Alfortville;building;2125169.56448853;2125185.50900671;-48.2571358147356;-32.4978718764801
MULTIPOLYGON (((1657952.12338996 8176677.3338313391,1657951.9651068074 8176673.7109653531,1657951.7966588445 8176669.437208524,1657947.6127606805 8176669.6505518649,1657947.8946761761 8176673.9073890969,1657946.8884340632 8176673.9594555758,1657947.0905424417 8176681.2748964448,1657947.2218539978 8176686.0221494809,1657951.3045817253 8176682.755447452,1657951.1833621047 8176680.321079745,1657952.2630758265 8176680.2684601648,1657952.12338996 8176677.3338313391)));94002AE0088_01;21 RUE DE MADRID Alfortville;94002 Alfortville;building;2124825.54778073;2124831.62738359;9.6622642011234;26.7218275867518
MULTIPOLYGON (((1657951.9651068074 8176673.7109653531,1657952.12338996 8176677.3338313391,1657954.1799567265 8176677.2293681428,1657954.1540591847 8176676.7180430433,1657953.9029077361 8176673.6174543351,1657953.613565709 8176669.3495528093,1657952.4750715687 8176669.4026152259,1657951.7966588445 8176669.437208524,1657951.9651068074 8176673.7109653531)));94002AE0088_02;21 RUE DE MADRID Alfortville;94002 Alfortville;building;2124824.08744071;2124827.45855508;9.32704949653073;17.4397924491241
MULTIPOLYGON (((1659675.9637233636 8177625.6832188414,1659692.0975290083 8177620.7516266266,1659674.680734043 8177565.08853909,1659682.7727489071 8177562.5280345697,1659681.5077329299 8177558.267103266,1659684.0886622427 8177557.5701252082,1659682.3633633745 8177552.6453217212,1659671.6876711734 8177555.5247494662,1659651.1136949409 8177562.1120412545,1659675.9637233636 8177625.6832188414)));94028BC0310_01;51, Avenue Gnral de Lattre de Tassigny;94028 Creteil;building;2122515.363878;2122585.91025175;-46.6233168072707;-9.57367933878985
MULTIPOLYGON (((1658885.6274696803 8176880.2310306421,1658917.9648534297 8176875.5625242116,1658906.0365605047 8176807.2978815809,1658897.8976601684 8176736.4728825744,1658889.0212065184 8176651.7283198666,1658886.1697303264 8176609.3438751251,1658856.3510931439 8176611.4624982784,1658859.7395631655 8176683.589884622,1658867.2162972828 8176750.6229643561,1658879.3131501924 8176841.6711982777,1658885.6274696803 8176880.2310306421)));94028BF0A86_01;;;overground_infrastructure;2123836.55425829;2123913.59263228;-137.542065400304;133.206783180022
MULTIPOLYGON (((1653592.3861266728 8176725.0865059029,1653599.9843857368 8176722.8080844553,1653568.0353591999 8176621.2525921483,1653559.873676359 8176622.5863955291,1653592.3861266728 8176725.0865059029)));94076AZ00M7_01;;;underground_structure;2129911.56099512;2129938;50.8542778754789;53.2270431923268
MULTIPOLYGON (((1659505.827540206 8177003.1007222952,1659493.0946301825 8176997.8137473566,1659486.8695182553 8177014.6301254155,1659482.3811937729 8177030.2472634912,1659475.7382138944 8177055.0565138729,1659471.6707999597 8177073.9929860439,1659486.0575344872 8177077.6065507587,1659489.2666649797 8177060.6540486738,1659495.2756120143 8177035.9284995813,1659499.6092900331 8177020.8663285822,1659505.827540206 8177003.1007222952)));94028BE00M8_01;;;overground_infrastructure;2123101.84597032;2123168.99355593;-35.2401284368464;27.2779277840273
MULTIPOLYGON (((1655443.572378356 8176180.019139871,1655445.3016104661 8176177.9481530683,1655384.2796206847 8176128.4306847882,1655382.5529286971 8176130.8181657046,1655443.572378356 8176180.019139871)));94081BTVL10_01;;;underground_utility;2127630.87894915;2127636.77438006;-42.4413358332037;36.085226262656
MULTIPOLYGON (((1657024.1354037796 8176172.7388277724,1657023.6502472607 8176169.3552229209,1657020.5328629231 8176169.9285400137,1657020.8322809297 8176173.0389260529,1657024.1354037796 8176172.7388277724)));94081DJ0041_01;;;building;2125880.25034188;2125884.7147122;20.189748040442;24.8273678208393
MULTIPOLYGON (((1657307.0597044562 8176288.1835840261,1657304.1308840525 8176289.3961225124,1657305.4421523178 8176292.7733535236,1657308.5531904714 8176291.376326317,1657307.0597044562 8176288.1835840261)));94081DI0026_01;;;building;2125577.16560418;2125581.98136033;-27.0347377572277;-22.2584994316915
MULTIPOLYGON (((1659796.1083359991 8177803.6505475407,1659796.167490266 8177800.8480832083,1659796.287174481 8177799.6556481859,1659796.764535659 8177798.8207823159,1659797.659415907 8177798.3438083073,1659798.9119731181 8177797.747590798,1659817.5242441711 8177792.3214467037,1659819.970204327 8177791.3077962557,1659821.2344548239 8177790.5500594694,1659822.2964802689 8177789.5786847984,1659823.3027906481 8177788.2981483554,1659824.2657670879 8177786.7166793924,1659824.8022825329 8177784.2122431342,1659824.5636019439 8177781.4694812298,1659821.849384065 8177759.272763202,1659822.3074857141 8177757.136545714,1659823.8338033699 8177755.6105838763,1659822.548531672 8177750.1039714618,1659817.9087002671 8177754.7427212233,1659816.984012197 8177759.0547223417,1659819.786010979 8177781.9693075586,1659819.954959735 8177783.9107566476,1659819.7399727539 8177784.9143087268,1659819.3494609741 8177785.5556351747,1659818.7638352879 8177786.3008476337,1659818.3500967999 8177786.6792708542,1659817.8045549381 8177787.0062449276,1659815.92796777 8177787.7839368368,1659797.196669495 8177793.244781632,1659795.4966069451 8177794.0540117826,1659793.2827674069 8177795.2339952718,1659791.610330119 8177798.1589520518,1659791.369626764 8177800.5571221951,1659791.3064703571 8177803.5491900183,1659796.1083359991 8177803.6505475407)));94028BCOAA_016;;;building;2122284.45724;2122309.10746717;-51.3531200479598;10.4931888711795
MULTIPOLYGON (((1655051.8823164029 8176791.4028030615,1655057.7877948259 8176785.6839888161,1655030.8529529243 8176772.4918377902,1655027.8992616558 8176778.5856638374,1655022.1936517979 8176790.8637297181,1655025.7686885719 8176796.8397306856,1655033.2125119567 8176781.4340396989,1655050.1853086117 8176790.5268747089,1655051.8823164029 8176791.4028030615)));94081BP0100_01;3 rue Edouard Tremblay;94400 Vitry-sur Seine;building;2128356.62276861;2128388.38995733;-1.04903556101011;26.9319342042477
MULTIPOLYGON (((1655057.7877948259 8176785.6839888161,1655051.8823164029 8176791.4028030615,1655045.7313599603 8176803.1284309682,1655044.0343547254 8176802.2525044763,1655043.5926317915 8176802.1448642919,1655043.0792302182 8176802.2602029582,1655042.7136671501 8176802.4855505759,1655042.4950463313 8176802.7097138045,1655042.2047469551 8176803.156855871,1655040.4235144383 8176800.9472029731,1655033.4115220045 8176806.1189539004,1655039.7246826685 8176814.5193013763,1655047.3737421492 8176824.5768970661,1655049.3628311045 8176825.2280695029,1655050.6127310346 8176825.329197011,1655051.4200138815 8176825.2114906786,1655052.5892744632 8176824.4236642085,1655053.5345386991 8176823.1928409049,1655053.8875563247 8176821.410787601,1655054.0282258207 8176820.6312502986,1655053.9502747743 8176820.0758757843,1655053.7244858975 8176819.410492071,1655053.5748559921 8176819.0780962482,1655055.546922113 8176817.6165979337,1655056.6606335621 8176819.0532306265,1655061.8690133898 8176808.8920162423,1655059.7876348658 8176805.9063717611,1655064.8275766796 8176802.1961483033,1655065.703855298 8176801.5218855655,1655065.8445269894 8176800.742348576,1655065.7665768748 8176800.1869739071,1655065.4700048973 8176799.855761569,1655067.4402894538 8176798.1718808627,1655062.4648653481 8176791.6511333343,1655063.6215928679 8176789.3066028422,1655063.9826784946 8176788.5252900394,1655060.4175325688 8176783.7723910399,1655057.7877948259 8176785.6839888161)));94081BP0142_01;3 rue Edouard Tremblay;94400 Vitry-sur Seine;building;2128353.37828107;2128389.46754272;26.3001209924188;52.7997511320715
MULTIPOLYGON (((1655072.370823775 8176685.0968322456,1655059.4612960706 8176689.0173972147,1655051.6189000024 8176703.5821208209,1655051.7285996058 8176703.9448279105,1655051.3621336187 8176704.0589816393,1655051.5897193507 8176704.9467517827,1655052.0296576831 8176704.8320059888,1655055.2705060572 8176714.925137924,1655054.977512989 8176715.0386993811,1655055.1298334834 8176715.7046751147,1655055.4971947637 8176715.7017149338,1655055.8000435976 8176716.8112798324,1655069.00710951 8176723.5993069438,1655070.1065047015 8176723.256849302,1655070.1826639441 8176723.5898373779,1655070.9890662599 8176723.360940584,1655070.8394349033 8176723.0285443282,1655081.3181941491 8176719.4969297973,1655081.4696159102 8176720.051712947,1655082.2025469881 8176719.8234094679,1655081.9776530853 8176719.269217982,1655083.0770499101 8176718.9267628975,1655090.0229468218 8176705.5267701056,1655089.7218948391 8176704.6395899747,1655090.0148891495 8176704.526030344,1655089.7891001317 8176703.8606452458,1655089.4961057906 8176703.9742048886,1655086.0304189567 8176693.326861538,1655086.3234137914 8176693.2133017145,1655086.0985192691 8176692.6591100777,1655085.8781015903 8176692.6608849745,1655085.5770482854 8176691.7737050783,1655080.6337899533 8176689.2559009716,1655080.7054715978 8176689.0329226609,1655076.9422486469 8176687.0616212497,1655076.797990053 8176687.3963846629,1655072.370823775 8176685.0968322456)));94081BP0093_01;2, Avenue Youri Gagarine;94081 Vitry-sur-Seine;building;2128273.47421654;2128313.92392302;-46.5443033785782;-8.40072523371941
MULTIPOLYGON (((1655047.5714396208 8176672.1734818397,1655041.0105041058 8176668.669445103,1655026.7926284666 8176673.2320865672,1655019.9185205989 8176686.409178583,1655021.2742047575 8176690.5126655698,1655019.0019347987 8176691.1981928153,1655018.6390554926 8176691.7571218666,1655017.8434114794 8176693.3203457473,1655018.524392291 8176695.7612654893,1655020.0001195068 8176696.5277683316,1655020.5896929356 8176696.7454149416,1655022.8619608139 8176696.0598883415,1655024.3672753074 8176700.4957710803,1655037.5009460077 8176707.2843159232,1655051.4266453693 8176702.9464565488,1655051.6189000024 8176703.5821208209,1655059.4561059158 8176689.0270362552,1655054.0353633764 8176675.6257069455,1655047.5419781259 8176672.2308191545,1655047.5714396208 8176672.1734818397)));94081BP0093_02;2, Avenue Youri Gagarine;94081 Vitry-sur-Seine;building;2128286.72121956;2128329.35324611;-79.8982262915521;-40.6965481511314
MULTIPOLYGON (((1655086.6615517845 8176634.830310436,1655079.5507510637 8176648.9948229082,1655084.0907313994 8176662.3175378237,1655097.2244174215 8176669.1062230421,1655111.4423597902 8176664.5437611258,1655118.3883943779 8176651.143804363,1655117.0318779978 8176646.9291006215,1655119.4511241438 8176646.242430958,1655120.3919604609 8176644.4556526728,1655119.6375451961 8176642.0153118027,1655117.7182939595 8176640.9187499937,1655115.373413715 8176641.7160224635,1655114.0894713535 8176637.3895349288,1655101.1752571943 8176630.487842611,1655086.6615517845 8176634.830310436)));94081BP0093_05;2, Avenue Youri Gagarine;94081 Vitry-sur-Seine;building;2128207.98393741;2128251.75036962;-65.1135504724143;-27.0169165833438
MULTIPOLYGON (((1655059.2627085636 8176649.5626661452,1655052.8046890043 8176646.0006863791,1655049.5485774989 8176652.2541549383,1655045.8838845994 8176653.3956946842,1655043.2800800095 8176658.5319045996,1655044.41085352 8176662.0812072139,1655041.0105041058 8176668.669445103,1655047.5714396208 8176672.1734818397,1655050.8697561382 8176665.7543706149,1655054.6813877299 8176664.6116500394,1655055.1150574165 8176663.718551416,1655062.8619662081 8176667.6593514252,1655059.6784334201 8176673.8010289688,1655054.0353633764 8176675.6257069455,1655059.4561059158 8176689.0270362552,1655059.4612960706 8176689.0173972147,1655072.370823775 8176685.0968322456,1655071.9201356226 8176683.8772568144,1655072.2866033521 8176683.7631044388,1655071.1585388021 8176680.547376,1655070.7920708824 8176680.6615284486,1655070.414854775 8176679.4413613109,1655070.9927842547 8176678.2135003367,1655071.2884665863 8176678.4335196279,1655072.9523664326 8176675.1953021698,1655072.657579636 8176675.0864760913,1655073.3098785062 8176673.9692168543,1655074.1216618062 8176674.4074803274,1655073.7596715032 8176675.0775990868,1655077.8911629727 8176677.1571329245,1655078.3266264035 8176676.4864226989,1655078.9170951261 8176676.8152687736,1655081.2324050446 8176672.3486019848,1655080.5684631607 8176672.0203473717,1655080.8587725901 8176671.5732073588,1655076.7263825864 8176669.3824780332,1655076.4369689317 8176669.9408115605,1655075.6986580365 8176669.5019559823,1655076.2765897401 8176668.2740955688,1655076.4987995035 8176668.4947068943,1655078.0901280274 8176665.3682760559,1655077.8688137373 8176665.2588579673,1655078.4476418921 8176664.1421910841,1655079.7674682443 8176663.7979601752,1655079.8436276636 8176664.1309483638,1655083.1418509197 8176663.1035825517,1655082.9913233013 8176662.6599926902,1655084.0907313994 8176662.3175378237,1655079.5726777588 8176649.0591674838,1655065.755216962 8176652.846374209,1655067.5651493063 8176658.6142204078,1655064.3807102377 8176664.6447019149,1655056.7072713645 8176660.7033077898,1655057.2144146801 8176659.8096173182,1655055.9349108848 8176656.0391095765,1655059.2627085636 8176649.5626661452)));94081BP0093_03;2, Avenue Youri Gagarine;94081 Vitry-sur-Seine;building;2128243.97751107;2128292.37113557;-82.560830752308;-40.7762012655762
MULTIPOLYGON (((1655240.9953993552 8176585.6247449107,1655230.7588107239 8176579.8358023204,1655221.9960643013 8176596.7124482701,1655222.9601503033 8176597.8167135902,1655222.4494042003 8176598.2656156737,1655232.7613233218 8176610.526096426,1655240.9953993552 8176585.6247449107)));94081CU0314_02;14/20, rue de la Glacire;94081 Vitry-sur-Seine;building;2128095.38892899;2128121.30819075;28.6896937984485;45.1584405532848
MULTIPOLYGON (((1655235.1643212023 8176383.4910525912,1655220.993431024 8176375.7095627012,1655209.4093691756 8176369.7977439798,1655210.7114165591 8176367.2296783589,1655208.20248915 8176365.9154190766,1655206.8986567745 8176368.2610987006,1655202.5456636699 8176366.0720469346,1655203.8486017769 8176363.6151730102,1655205.0780641199 8176361.1588894585,1655202.5682396586 8176359.7334394278,1655203.7985952962 8176357.3883488905,1655199.0029443756 8176354.9804538358,1655197.7716971049 8176357.2143521393,1655195.4849793981 8176356.1207146877,1655192.8074175324 8176361.2574435165,1655195.0941336835 8176362.3510798747,1655194.0080570697 8176364.3614120642,1655191.6460781891 8176363.0459798137,1655189.0420001035 8176368.182120245,1655191.2552373693 8176369.2763453126,1655189.6628652844 8176372.2915496845,1655194.9755222306 8176375.0288852146,1655194.7586646238 8176375.4754289603,1655247.6734350859 8176403.9627624182,1655247.8902957679 8176403.5162207177,1655255.2691510667 8176407.3490411611,1655256.7880717909 8176404.3344447957,1655259.1500177656 8176405.6499046832,1655261.6824493334 8176400.736772716,1655259.3948701967 8176399.531915715,1655260.6261324214 8176397.2980309231,1655262.9871886307 8176398.5022991234,1655265.5196269099 8176393.5891689314,1655263.3055222235 8176392.3837210694,1655264.6084806432 8176389.9268612731,1655259.6650391119 8176387.4088992467,1655258.5081434627 8176389.7533881692,1655256.0736060333 8176388.5497112665,1655254.9884047508 8176390.6712249322,1655253.6128662094 8176393.2398696998,1655249.185542454 8176390.9401776074,1655250.4876029822 8176388.3721212195,1655248.0521711006 8176387.0572545193,1655246.8226958034 8176389.5135286599,1655235.1643212023 8176383.4910525912)));94081BP0150_01;2, Rue de la Petite Saussaie;94081 Vitry-sur-Seine;building;2127905.33946646;2127930.53177552;-106.146416409807;-26.0401788662273
MULTIPOLYGON (((1655611.3404138067 8176063.4525564518,1655616.6337400742 8176054.5144093418,1655582.6642765319 8176033.6567172855,1655581.7931262911 8176034.9980581906,1655570.2007805607 8176028.0847523557,1655566.4293510653 8176034.3420122517,1655562.658815891 8176040.7104680454,1655574.1785495922 8176047.7355368063,1655575.4843838089 8176045.612330379,1655610.1080511149 8176065.5751697943,1655611.3404138067 8176063.4525564518)));94081CN0096_16;1/5, Avenue du 11 Novembre;94081 Vitry-sur-Seine;building;2127404.38601445;2127444.56495015;13.5005000997729;66.7528410687398
MULTIPOLYGON (((1655532.8569472602 8175998.8030101527,1655527.2457440875 8175995.5117305871,1655520.5785170514 8176007.2409265926,1655566.4293510653 8176034.3420122517,1655570.2007805607 8176028.0847523557,1655573.3170849192 8176022.6111150971,1655532.8569472602 8175998.8030101527)));94081CN0096_15;1/5, Avenue du 11 Novembre;94081 Vitry-sur-Seine;building;2127425.06125154;2127458.82471368;-37.751964537614;16.5451197068468
MULTIPOLYGON (((1655616.6337400742 8176054.5144093418,1655611.3404138067 8176063.4525564518,1655645.9691460372 8176084.0827787435,1655652.9304640074 8176072.3513950696,1655618.0113003994 8176052.1682415735,1655616.6337400742 8176054.5144093418)));94081CN0096_17;1/5, Avenue du 11 Novembre;94081 Vitry-sur-Seine;building;2127378.68598604;2127414.68971899;59.5547161676497;101.281755637524
MULTIPOLYGON (((1655546.3652835328 8175975.8309418522,1655531.8704008602 8175967.2299704468,1655518.3110076543 8175990.1341501828,1655527.2457440875 8175995.5117305871,1655532.8569472602 8175998.8030101527,1655546.3652835328 8175975.8309418522)));94081CN0096_14;1/5, Avenue du 11 Novembre;94081 Vitry-sur-Seine;building;2127422.00869665;2127451.04741866;-58.3893890644482;-31.8181853606293
MULTIPOLYGON (((1655620.2331222582 8175961.9670775188,1655610.5574072748 8175955.8168423558,1655608.3432060131 8175954.6112580495,1655594.8596061789 8175977.8482466396,1655606.6742397535 8175984.9822356831,1655620.2331222582 8175961.9670775188)));94081CN0096_04;5/7, Rue de Bourgogne;94081 Vitry-sur-Seine;building;2127354.48704721;2127383.51646047;-30.3151866184078;-4.30694976991215
MULTIPOLYGON (((1655643.9489150315 8175913.1839047465,1655637.971162875 8175910.0066288086,1655610.5574072748 8175955.8168423558,1655620.2331222582 8175961.9670775188,1655622.5216847518 8175963.2832752988,1655650.2250115199 8175916.9148168527,1655643.9489150315 8175913.1839047465)));94081CN0096_05;5/7, Rue de Bourgogne;94081 Vitry-sur-Seine;building;2127310.80761796;2127360.10381699;-57.972298414143;-16.1561809710882
MULTIPOLYGON (((1655660.4085679923 8175885.2529697269,1655656.7176147234 8175883.169501326,1655652.4352568728 8175880.6459354712,1655635.9773982556 8175908.7992805103,1655637.971162875 8175910.0066288086,1655643.9489150315 8175913.1839047465,1655660.4085679923 8175885.2529697269)));94081CN0096_06;5/7, Rue de Bourgogne;94081 Vitry-sur-Seine;building;2127291.57738696;2127319.94631222;-79.6738399063171;-52.7036279733494
MULTIPOLYGON (((1655674.2353485597 8175858.8998095188,1655671.7254217642 8175857.4741490902,1655656.7176147234 8175883.169501326,1655660.4085679923 8175885.2529697269,1655664.6909186847 8175887.7765417136,1655679.6987495457 8175862.0812108135,1655674.2353485597 8175858.8998095188)));94081CN0096_07;5/7, Rue de Bourgogne;94081 Vitry-sur-Seine;building;2127268.67641145;2127293.9891895;-94.7996071411607;-68.6518395953014
MULTIPOLYGON (((1655584.6385508105 8175866.284465177,1655589.7310385949 8175869.0239305263,1655615.6868824072 8175824.6708241804,1655613.2512939207 8175823.3557987539,1655607.7134480702 8175820.0638541188,1655581.832899519 8175864.6387988562,1655584.6385508105 8175866.284465177)));94081CN0096_09;5/7, Rue de Bourgogne;94081 Vitry-sur-Seine;building;2127308.01574292;2127346.65296557;-152.588830749608;-115.242925941883
MULTIPOLYGON (((1655568.912301047 8175903.2170128087,1655576.0746818073 8175907.4967847643,1655596.1559578991 8175872.9759982461,1655589.7310385949 8175869.0239305263,1655584.6385508105 8175866.284465177,1655564.5564351962 8175900.6940996367,1655568.912301047 8175903.2170128087)));94081CN0096_10;5/7, Rue de Bourgogne;94081 Vitry-sur-Seine;building;2127338.83808394;2127373.57305357;-119.918501007738;-87.0255020627629
MULTIPOLYGON (((1655576.0746818073 8175907.4967847643,1655568.912301047 8175903.2170128087,1655562.0235392402 8175914.8367207665,1655563.2054642979 8175915.605708193,1655560.6707696272 8175920.2963143913,1655562.662775188 8175921.2812491907,1655554.6904148629 8175935.2448060988,1655567.0231095934 8175942.8193858806,1655575.1424547595 8175928.8546761181,1655570.6387606957 8175926.221735212,1655573.3213119116 8175921.6411563912,1655574.3544975205 8175922.1889300114,1655581.2432755651 8175910.5692371968,1655576.0746818073 8175907.4967847643)));94081CN0096_11;5/7, Rue de Bourgogne;94081 Vitry-sur-Seine;building;2127364.817378;2127396.01144823;-94.1763497865998;-60.5198765409418
MULTIPOLYGON (((1657296.6806504419 8176362.0823965333,1657310.627673401 8176357.1038136045,1657306.8088586789 8176347.4786137724,1657293.2838443969 8176352.6049388275,1657296.6806504419 8176362.0823965333)));94081DI0027_02;;;building;2125542.05401458;2125559.28441902;24.2017398467303;41.9244062673317
