ID_bati;PK début;PK fin;Distance horizontale minimale à l'axe du tunnel;Distance horizontale maximale à l'axe du tunnel;PK début;PK fin;Distance horizontale minimale à l'axe du tunnel;Distance horizontale maximale à l'axe du tunnel;Classe de sensibilité;Classe de dommage;Vulnérablité;Settlement max;Tilt max;Esp h max;Classe de dommage base;Vulnérablité base;Settlement max base;Tilt max base;Esp h max base;Classe de dommage - Vibration;Vulnérablité - Vibration;Vitessse de vibration
94081AQ0122_01;2129361.56291;2129379.30384;-5.50859392205;14.0016428185;None;None;None;None;1.0;1.0;1.0;12.3271658209;0.332999367368;0.256815925319;1.0;1.0;12.3271658209;0.332999367368;0.256815925319;1.0;1.0;0.0667122353798
94081AQ0122_02;2129371.15378;2129380.50055;-8.33646622813;-1.92693508971;None;None;None;None;1.0;1.0;1.0;11.0420252717;0.214407694893;0.229036451499;1.0;1.0;11.0420252717;0.214407694893;0.229036451499;1.0;1.0;0.066597792618
94081AQ0123_01;2129349.88177;2129358.46588;-5.71180192109;5.52500545861;None;None;None;None;1.0;1.0;1.0;12.6482271806;0.172764994184;0.261651361026;1.0;1.0;12.6482271806;0.172764994184;0.261651361026;1.0;1.0;0.0650767434279
94081AQ0129_01;2129411.18241;2129434.13824;-34.2774153536;-23.5060667282;None;None;None;None;2.0;1.0;1.0;5.12183357222;0.30453836454;0.0850972289538;1.0;1.0;5.12183357222;0.30453836454;0.0850972289538;1.0;1.0;0.0583223248625
94081AQ0190_01;2129383.48493;2129397.08747;2.47186067654;21.5266286972;None;None;None;None;1.0;1.0;1.0;11.5632232941;0.346061265989;0.239745558891;1.0;1.0;11.5632232941;0.346061265989;0.239745558891;1.0;1.0;0.0669292570894
94081AQ0225_01;2129421.01574;2129432.97686;-15.5670759643;-5.12943958413;None;None;None;None;1.0;1.0;1.0;10.4035165593;0.320547937952;0.210118693685;1.0;1.0;10.4035165593;0.320547937952;0.210118693685;1.0;1.0;0.0686220884134
94081AQ0225_02;2129412.20368;2129418.16597;-20.2480765792;-13.3558996215;None;None;None;None;1.0;1.0;1.0;8.40306282886;0.323058488564;0.0962487012516;1.0;1.0;8.40306282886;0.323058488564;0.0962487012516;1.0;1.0;0.0633375453107
94081AQ0242_01;2129374.10316;2129381.8826;27.0354547485;39.4139569939;None;None;None;None;2.0;1.0;1.0;4.70964015021;0.298644420532;0.0984156413224;1.0;1.0;4.70964015021;0.298644420532;0.0984156413224;1.0;1.0;0.0506503042471
94081AQ0251_01;2129335.05891;2129349.52692;8.82167047653;23.3850328762;None;None;None;None;1.0;1.0;1.0;11.9376040561;0.386380656114;0.18340216636;1.0;1.0;11.9376040561;0.386380656114;0.18340216636;1.0;1.0;0.066387102472
94081AQ0251_02;2129321.37049;2129332.68071;25.0966096946;38.3479834164;None;None;None;None;1.0;1.0;1.0;5.65102765353;0.3291508661;0.101929530999;1.0;1.0;5.65102765353;0.3291508661;0.101929530999;1.0;1.0;0.0503206054631
94081AQ0253_01;2129326.9167;2129336.64553;6.38193577458;15.7979511874;None;None;None;None;1.0;1.0;1.0;11.8769437612;0.351390033629;0.220799315277;1.0;1.0;11.8769437612;0.351390033629;0.220799315277;1.0;1.0;0.0621033691517
94081AQ0253_02;2129324.30686;2129328.96604;-2.03471504113;5.71104664537;None;None;None;None;1.0;1.0;1.0;12.1969822404;0.16637579383;0.252316550715;1.0;1.0;12.1969822404;0.16637579383;0.252316550715;1.0;1.0;0.0622588895468
94081AQ0314_01;2129345.37296;2129355.93868;-22.8428241859;-12.481774447;None;None;None;None;1.0;1.0;1.0;10.4268404978;0.369584765543;0.133263180027;1.0;1.0;10.4268404978;0.369584765543;0.133263180027;1.0;1.0;0.0609019698839
94081AQ0316_01;2129339.39142;2129351.33856;-33.2567811066;-24.0124293972;None;None;None;None;1.0;1.0;1.0;6.36506520732;0.359658599193;0.0969819276276;1.0;1.0;6.36506520732;0.359658599193;0.0969819276276;1.0;1.0;0.0544609407375
94081AQ0358_01;2129340.73216;2129354.06763;-12.2899196928;-0.610649821708;None;None;None;None;1.0;1.0;1.0;12.7959697462;0.319815354014;0.264451140016;1.0;1.0;12.7959697462;0.319815354014;0.264451140016;1.0;1.0;0.0650659069478
94081AR0124_01;2128931.91696;2128946.81127;6.21601484033;20.9961180323;None;None;None;None;1.0;1.0;1.0;16.9513398307;0.565797469468;0.341414026159;1.0;1.0;16.9513398307;0.565797469468;0.341414026159;1.0;1.0;0.0846020692734
94081AR0128_01;2128984.24505;2128998.74259;-21.638905614;-11.7592817837;None;None;None;None;2.0;1.0;1.0;14.6452923967;0.566688421318;0.192665068235;1.0;1.0;14.6452923967;0.566688421318;0.192665068235;1.0;1.0;0.0732373881037
94081AR0129_01;2129000.50942;2129013.06011;-28.1604954134;-10.4355613608;None;None;None;None;1.0;1.0;1.0;15.2058235334;0.562097607044;0.236678028188;1.0;1.0;15.2058235334;0.562097607044;0.236678028188;1.0;1.0;0.0677933271921
94081AR0130_01;2129009.33263;2129018.44056;-30.08944093;-21.892230903;None;None;None;None;1.0;1.0;1.0;9.12110810002;0.544329540447;0.159631978551;1.0;1.0;9.12110810002;0.544329540447;0.159631978551;1.0;1.0;0.0564311994604
94081AR0131_01;2129025.5234;2129034.8683;-35.4330693834;-19.3735528133;None;None;None;None;1.0;1.0;1.0;10.2883757044;0.556378626322;0.148617941849;1.0;1.0;10.2883757044;0.556378626322;0.148617941849;1.0;1.0;0.0609795873499
94081AR0132_01;2129024.96377;2129034.5928;-19.391801536;-7.72407407505;None;None;None;None;1.0;1.0;1.0;16.2668994786;0.563247121729;0.278439898156;1.0;1.0;16.2668994786;0.563247121729;0.278439898156;1.0;1.0;0.0702812123734
94081AR0148_01;2129177.27122;2129193.68683;23.6694580299;29.0817214142;None;None;None;None;1.0;1.0;1.0;6.15525815274;0.33274980884;0.0801514496759;1.0;1.0;6.15525815274;0.33274980884;0.0801514496759;1.0;1.0;0.0467182446841
94081AR0150_01;2129182.90998;2129197.48408;-0.399900475612;8.33019792295;None;None;None;None;2.0;1.0;1.0;12.024462325;0.226478481023;0.216196734677;1.0;1.0;12.024462325;0.226478481023;0.216196734677;1.0;1.0;0.0613797540883
94081AR0153_01;2129054.93411;2129066.14306;5.47269945379;14.485217519;None;None;None;None;1.0;1.0;1.0;10.5553968381;0.30464191809;0.178205455375;1.0;1.0;10.5553968381;0.30464191809;0.178205455375;1.0;1.0;0.0709999031787
94081AR0153_02;2129054.00709;2129060.12203;-4.9171057407;2.12730018059;None;None;None;None;1.0;1.0;1.0;10.5245962859;0.134715756189;0.222015936701;1.0;1.0;10.5245962859;0.134715756189;0.222015936701;1.0;1.0;0.0646447094155
94081AR0154_01;2129066.08757;2129084.51047;17.8239570687;28.5045677163;None;None;None;None;1.0;1.0;1.0;7.11001187848;0.317434028207;0.0736755316955;1.0;1.0;7.11001187848;0.317434028207;0.0736755316955;1.0;1.0;0.059733839721
94081AR0157_01;2129113.77077;2129123.55234;-23.6432894471;-13.2920939909;None;None;None;None;2.0;1.0;1.0;8.52699917149;0.30971800313;0.094028577792;1.0;1.0;8.52699917149;0.30971800313;0.094028577792;1.0;1.0;0.058534454657
94081AR0159_01;2129134.76116;2129144.91186;-22.3093617408;-12.5455257607;None;None;None;None;1.0;1.0;1.0;9.4988166354;0.329301159189;0.112510915531;1.0;1.0;9.4988166354;0.329301159189;0.112510915531;1.0;1.0;0.0580973637176
94081AR0160_01;2129151.98322;2129163.94851;-20.4709070191;-11.2078345018;None;None;None;None;1.0;1.0;1.0;10.020204484;0.336807464945;0.131884428493;1.0;1.0;10.020204484;0.336807464945;0.131884428493;1.0;1.0;0.0579838759848
94081AR0161_01;2129187.18075;2129196.2447;-15.3939422739;-6.36332224636;None;None;None;None;1.0;1.0;1.0;10.7421487576;0.31154743442;0.181063468784;1.0;1.0;10.7421487576;0.31154743442;0.181063468784;1.0;1.0;0.0584480770857
94081AR0162_01;2129178.6083;2129198.22446;-23.8619040656;-15.5403595833;None;None;None;None;1.0;1.0;1.0;8.69575295271;0.335575099825;0.0759040842375;1.0;1.0;8.69575295271;0.335575099825;0.0759040842375;1.0;1.0;0.0513375601087
94081AR0162_02;2129166.42023;2129178.88261;-24.7511050057;-15.8475869806;None;None;None;None;1.0;1.0;1.0;8.70240884005;0.339690591185;0.072029347679;1.0;1.0;8.70240884005;0.339690591185;0.072029347679;1.0;1.0;0.0514670310734
94081AR0207_01;2129076.40131;2129084.50397;-4.9191579382;2.27368719807;None;None;None;None;2.0;1.0;1.0;11.347740301;0.138416476348;0.206123834746;1.0;1.0;11.347740301;0.138416476348;0.206123834746;1.0;1.0;0.0703086394665
94081AR0289_01;2128915.26469;2128926.47583;-17.4254280879;-9.06214876202;None;None;None;None;1.0;1.0;1.0;15.4564129321;0.559505231313;0.269623841922;1.0;1.0;15.4564129321;0.559505231313;0.269623841922;1.0;1.0;0.0831452525709
94081AR0340_01;2128922.16124;2128933.56648;2.61544714373;16.9867771908;None;None;None;None;1.0;1.0;1.0;17.1809693026;0.557759182011;0.351718918473;1.0;1.0;17.1809693026;0.557759182011;0.351718918473;1.0;1.0;0.0944243467045
94081AR0340_02;2128934.08248;2128943.70794;27.0564892599;35.6584686299;None;None;None;None;1.0;1.0;1.0;6.20001703782;0.449922376992;0.16160727644;1.0;1.0;6.20001703782;0.449922376992;0.16160727644;1.0;1.0;0.0590817460506
94081AR0390_01;2129039.1884;2129051.25581;28.6135627262;38.9963282652;None;None;None;None;1.0;1.0;1.0;5.72275412964;0.42959992225;0.163512051495;1.0;1.0;5.72275412964;0.42959992225;0.163512051495;1.0;1.0;0.0491418038943
94081AR0392_01;2129038.664;2129047.38588;14.9406087805;24.5984270268;None;None;None;None;1.0;1.0;1.0;12.6963624002;0.556801059196;0.100804629345;1.0;1.0;12.6963624002;0.556801059196;0.100804629345;1.0;1.0;0.0642444086374
94081AR0394_01;2129034.85781;2129045.60661;-4.23027626491;6.57552666391;None;None;None;None;1.0;1.0;1.0;17.6545967759;0.320393716864;0.362856005989;1.0;1.0;17.6545967759;0.320393716864;0.362856005989;1.0;1.0;0.0713941909963
94081AR0394_02;2129050.7253;2129054.01055;0.98930465756;6.89589120798;None;None;None;None;1.0;1.0;1.0;17.4487865948;0.326279102348;0.394798656642;1.0;1.0;17.4487865948;0.326279102348;0.394798656642;1.0;1.0;0.0654386837448
94081AR0397_01;2129006.65534;2129017.21314;1.38750950055;10.497992421;None;None;None;None;1.0;1.0;1.0;17.5146986941;0.456945524243;0.358032447458;1.0;1.0;17.5146986941;0.456945524243;0.358032447458;1.0;1.0;0.0771984510284
94081AR0399_01;2128994.08743;2129007.15857;2.82574847955;12.5544292867;None;None;None;None;1.0;1.0;1.0;17.8436134644;0.514506767128;0.395436951151;1.0;1.0;17.8436134644;0.514506767128;0.395436951151;1.0;1.0;0.073848756085
94081AR0401_01;2128980.16164;2128994.50727;2.72019211229;17.2950922487;None;None;None;None;1.0;1.0;1.0;17.7415182767;0.564749697427;0.393862744285;1.0;1.0;17.7415182767;0.564749697427;0.393862744285;1.0;1.0;0.0757268676184
94081AR0413_01;2128972.33911;2128982.84403;-20.2893704207;-8.97531897178;None;None;None;None;2.0;1.0;1.0;15.7762252296;0.563247114186;0.251251299289;1.0;1.0;15.7762252296;0.563247114186;0.251251299289;1.0;1.0;0.0806091634541
94081AR0452_01;2128956.64882;2128967.36768;-11.350834045;-0.962526129921;None;None;None;None;1.0;1.0;1.0;17.8579665285;0.487185023829;0.366059120277;1.0;1.0;17.8579665285;0.487185023829;0.366059120277;1.0;1.0;0.0872778229067
94081AR0456_01;2128946.46676;2128960.74624;11.3119387609;27.4446567235;None;None;None;None;1.0;1.0;1.0;14.8034963225;0.562097560334;0.212751579913;1.0;1.0;14.8034963225;0.562097560334;0.212751579913;1.0;1.0;0.0765814066884
94081AR0460_01;2129095.55715;2129108.1321;-16.9075191321;-9.27238259188;None;None;None;None;1.0;1.0;1.0;9.53323314734;0.304716327262;0.14320709048;1.0;1.0;9.53323314734;0.304716327262;0.14320709048;1.0;1.0;0.0616604049188
94081AR0460_02;2129105.0908;2129114.78375;-23.450790881;-17.3033765672;None;None;None;None;1.0;1.0;1.0;7.18998531029;0.301756305464;0.0435796616619;1.0;1.0;7.18998531029;0.301756305464;0.0435796616619;1.0;1.0;0.054348646651
94081AR0469_01;2129081.22232;2129093.54308;-21.1501149565;-11.2242692396;None;None;None;None;1.0;1.0;1.0;9.07369103241;0.321090474298;0.120241479443;1.0;1.0;9.07369103241;0.321090474298;0.120241479443;1.0;1.0;0.064006136397
94081AR0502_01;2129034.29889;2129050.28957;-24.9821053156;-16.7663273678;None;None;None;None;2.0;1.0;1.0;11.7494210336;0.559648205502;0.10128492757;1.0;1.0;11.7494210336;0.559648205502;0.10128492757;1.0;1.0;0.0626629840202
94081AR0502_02;2129044.09588;2129051.80626;-32.1286940618;-24.9387029896;None;None;None;None;1.0;1.0;1.0;7.32903543274;0.489804567019;0.160729725708;1.0;1.0;7.32903543274;0.489804567019;0.160729725708;1.0;1.0;0.0517449398988
94081AR0503_01;2129059.3163;2129069.12431;-25.1518061035;-8.59340580198;None;None;None;None;1.0;1.0;1.0;10.3581824061;0.333286106104;0.175151198361;1.0;1.0;10.3581824061;0.333286106104;0.175151198361;1.0;1.0;0.0626139099728
94081AR0523_01;2128925.00091;2128933.02153;-21.3667869205;-12.5402797111;None;None;None;None;1.0;1.0;1.0;13.5817847836;0.549653271069;0.168639160412;1.0;1.0;13.5817847836;0.549653271069;0.168639160412;1.0;1.0;0.0786144548966
94081AR0523_02;2128924.56599;2128937.11868;-35.2765772357;-25.1390925791;None;None;None;None;1.0;1.0;1.0;7.056675567;0.485283255678;0.147839696939;1.0;1.0;7.056675567;0.485283255678;0.147839696939;1.0;1.0;0.0656424627969
94081AR0529_01;2129122.95277;2129132.69388;-24.1762201059;0.371261971199;None;None;None;None;1.0;1.0;1.0;11.3480772407;0.329799888638;0.234848024516;1.0;1.0;11.3480772407;0.329799888638;0.234848024516;1.0;1.0;0.0583131491878
94081AR0532_01;2129178.00046;2129193.56197;8.24624274816;18.8253607951;None;None;None;None;1.0;1.0;1.0;10.3877905922;0.326728171236;0.162734552923;1.0;1.0;10.3877905922;0.326728171236;0.162734552923;1.0;1.0;0.057841112718
94081AS0060_01;2128883.34551;2128899.10692;26.0039890732;32.612282672;None;None;None;None;2.0;1.0;1.0;3.87850529898;0.308205350366;0.133077981289;1.0;1.0;3.87850529898;0.308205350366;0.133077981289;1.0;1.0;0.0642083126859
94081AS0115_01;2128750.36353;2128774.17923;-8.55996946172;25.9428196469;None;None;None;None;2.0;1.0;1.0;12.758339946;0.530326851044;0.401331841431;1.0;1.0;12.758339946;0.530326851044;0.401331841431;1.0;1.0;0.110122236842
94081AS0115_02;2128763.70073;2128773.609;23.3186552106;36.0783396106;None;None;None;None;1.0;1.0;1.0;3.44735906089;0.34415481531;0.133804407958;1.0;1.0;3.44735906089;0.34415481531;0.133804407958;1.0;1.0;0.0786671146759
94081AS0115_03;2128767.67989;2128775.37478;20.1867214103;28.3407217956;None;None;None;None;1.0;1.0;1.0;4.59478456748;0.406695128516;0.145032575928;1.0;1.0;4.59478456748;0.406695128516;0.145032575928;1.0;1.0;0.0795370442597
94081AS0120_01;2128790.74484;2128803.98319;8.7964956693;23.097891393;None;None;None;None;1.0;1.0;1.0;10.3705935296;0.503879497664;0.17256448598;1.0;1.0;10.3705935296;0.503879497664;0.17256448598;1.0;1.0;0.11313330448
94081AS0121_02;2128777.46448;2128792.16783;-16.6960330422;-3.7391033948;None;None;None;None;1.0;1.0;1.0;11.2664248647;0.477967840768;0.284513373038;1.0;1.0;11.2664248647;0.477967840768;0.284513373038;1.0;1.0;0.115975711709
94081AS0122_01;2128801.09827;2128812.82585;7.37815890065;18.7878862689;None;None;None;None;2.0;1.0;1.0;10.3488955224;0.469729179046;0.232360081914;1.0;1.0;10.3488955224;0.469729179046;0.232360081914;1.0;1.0;0.0989995484448
94081AS0126_01;2128816.294;2128822.79645;1.51370411786;11.7462973716;None;None;None;None;1.0;1.0;1.0;11.3694425574;0.443417223057;0.338522304648;1.0;1.0;11.3694425574;0.443417223057;0.338522304648;1.0;1.0;0.10230784925
94081AS0139_01;2128869.96666;2128907.43739;-28.0424595328;-7.07633671286;None;None;None;None;1.0;1.0;1.0;13.3422067728;0.488262769353;0.273217346612;1.0;1.0;13.3422067728;0.488262769353;0.273217346612;1.0;1.0;0.0923894886423
94081AS0162_01;2128797.43716;2128812.0178;-34.6642973407;-22.2838194315;None;None;None;None;1.0;1.0;1.0;3.82636303424;0.345931531199;0.120220657698;1.0;1.0;3.82636303424;0.345931531199;0.120220657698;1.0;1.0;0.0791784692869
94081AS0163_01;2128808.25117;2128819.81354;0.645799480068;14.7425508659;None;None;None;None;2.0;1.0;1.0;11.7527946942;0.469729183016;0.353085458961;1.0;1.0;11.7527946942;0.469729183016;0.353085458961;1.0;1.0;0.102472969867
94081AS0309_01;2128902.66554;2128918.12777;23.0120054816;29.5515707692;None;None;None;None;2.0;1.0;1.0;7.70733222422;0.505912963117;0.157028564209;1.0;1.0;7.70733222422;0.505912963117;0.157028564209;1.0;1.0;0.066159718582
94081AS0357_01;2128770.62993;2128781.44222;-11.8506989926;-1.06595979699;None;None;None;None;1.0;1.0;1.0;12.0858688074;0.482608585954;0.369405362511;1.0;1.0;12.0858688074;0.482608585954;0.369405362511;1.0;1.0;0.107240536035
94081AS0369_01;2128842.9751;2128854.1038;-12.8113795538;-1.20421417255;None;None;None;None;2.0;1.0;1.0;11.8039436051;0.456071677128;0.343435665594;1.0;1.0;11.8039436051;0.456071677128;0.343435665594;1.0;1.0;0.0990364881127
94081AS0369_02;2128859.3727;2128865.05341;-7.38426216853;-1.25445163585;None;None;None;None;2.0;1.0;1.0;10.893790223;0.310109589274;0.309740270421;1.0;1.0;10.893790223;0.310109589274;0.309740270421;1.0;1.0;0.0968997826152
94081AS0370_01;2128846.11924;2128862.613;-47.8356001007;-27.6551466699;None;None;None;None;1.0;1.0;1.0;2.79153520159;0.253027262768;0.133078862209;1.0;1.0;2.79153520159;0.253027262768;0.133078862209;1.0;1.0;0.0634220574285
94081AS0380_01;2128745.18948;2128756.57368;-15.2068598944;-4.17016981069;None;None;None;None;2.0;1.0;1.0;13.2534901123;0.581618749649;0.382405512671;1.0;1.0;13.2534901123;0.581618749649;0.382405512671;1.0;1.0;0.109924939433
94081AS0398_01;2128827.57189;2128839.47289;-9.06281628216;7.38177977398;None;None;None;None;1.0;1.0;1.0;12.5351480957;0.420749789099;0.367168948522;1.0;1.0;12.5351480957;0.420749789099;0.367168948522;1.0;1.0;0.101369862587
94081AU0014_01;2128714.77713;2128723.51741;28.7803913319;41.263295585;None;None;None;None;2.0;1.0;1.0;1.95151273751;0.243205015511;0.164844146872;1.0;1.0;1.95151273751;0.243205015511;0.164844146872;1.0;1.0;0.0672756146158
94081AU0020_01;2128707.15413;2128717.18276;14.4963717542;25.3677549835;None;None;None;None;1.0;1.0;1.0;8.02264244309;0.605258458175;0.186336129532;1.0;1.0;8.02264244309;0.605258458175;0.186336129532;1.0;1.0;0.0979311781285
94081AU0021_01;2128695.77116;2128708.91285;18.9124528819;30.0674761651;None;None;None;None;1.0;1.0;1.0;5.45228098956;0.503455298759;0.18075227686;1.0;1.0;5.45228098956;0.503455298759;0.18075227686;1.0;1.0;0.0892366206521
94081AU0022_01;2128687.15852;2128699.96973;27.0806150668;38.046226593;None;None;None;None;1.0;1.0;1.0;2.28484853621;0.27393561528;0.15279950063;1.0;1.0;2.28484853621;0.27393561528;0.15279950063;1.0;1.0;0.075980962791
94081AU0029_01;2128656.92181;2128670.26228;26.356002793;37.3858713361;None;None;None;None;2.0;1.0;1.0;2.62290527554;0.309199854;0.156897689528;1.0;1.0;2.62290527554;0.309199854;0.156897689528;1.0;1.0;0.0824272591228
94081AU0030_01;2128668.90212;2128677.23406;16.9537908271;30.5951927238;None;None;None;None;1.0;1.0;1.0;6.32150467803;0.601812100626;0.179202403368;1.0;1.0;6.32150467803;0.601812100626;0.179202403368;1.0;1.0;0.107789483599
94081AU0031_01;2128672.84771;2128684.85953;8.32340244504;20.974762215;None;None;None;None;1.0;1.0;1.0;12.153679293;0.688313742122;0.220941849184;1.0;1.0;12.153679293;0.688313742122;0.220941849184;1.0;1.0;0.136915598988
94081AU0032_01;2128686.07573;2128696.49653;4.03212166634;14.6350532805;None;None;None;None;1.0;1.0;1.0;12.7272608103;0.585358281984;0.334628208429;1.0;1.0;12.7272608103;0.585358281984;0.334628208429;1.0;1.0;0.138342551368
94081AU0033_01;2128692.35253;2128702.47315;-0.414982101778;9.70684059112;None;None;None;None;2.0;1.0;1.0;13.3323117665;0.556688655643;0.385532383296;1.0;1.0;13.3323117665;0.556688655643;0.385532383296;1.0;1.0;0.141414914319
94081AU0034_01;2128692.43291;2128716.57694;-19.1870645516;-1.04784072259;None;None;None;None;1.0;1.0;1.0;15.1161046568;0.664738964435;0.411714288723;1.0;1.0;15.1161046568;0.664738964435;0.411714288723;1.0;1.0;0.150366065317
94081AU0040_01;2128564.53342;2128626.31996;-101.522376939;-6.8125662697;None;None;None;None;2.0;1.0;1.0;17.3536736991;0.987351897371;0.383523608833;2.1;2.0;17.3536736991;1.04856551127;0.383523608833;1.0;1.0;0.1766329675
94081AU0047_01;2128631.83639;2128640.84858;61.0303858351;72.5862008339;None;None;None;None;1.0;1.0;1.0;0.00425891296334;0.00100848135321;0.00186292828881;1.0;1.0;0.00425891296334;0.00100848135321;0.00186292828881;1.0;1.0;0.033001205127
94081AU0092_01;2128629.86321;2128640.57406;27.9035106067;39.6761374077;None;None;None;None;1.0;1.0;1.0;2.0356133372;0.262497699535;0.177509506818;1.0;1.0;2.0356133372;0.262497699535;0.177509506818;1.0;1.0;0.0745304175072
94081AU0092_02;2128632.8985;2128640.81801;16.1729503349;24.7812390547;None;None;None;None;1.0;1.0;1.0;6.78078661345;0.589759398705;0.1976544955;1.0;1.0;6.78078661345;0.589759398705;0.1976544955;1.0;1.0;0.105431781066
94081AU0100_01;2128593.39531;2128626.2491;-33.5258606732;10.1076025298;None;None;None;None;1.0;1.0;1.0;15.4863330169;0.749719240064;0.468096044401;1.0;1.0;15.4863330169;0.749719240064;0.468096044401;1.0;1.0;0.19005557177
94081AU0100_02;2128619.09204;2128654.42105;-62.5127718206;-1.26289950633;None;None;None;None;1.0;1.0;1.0;15.3902068264;0.749719115548;0.459884987651;1.0;1.0;15.3902068264;0.749719115548;0.459884987651;1.0;1.0;0.179399760434
94081AU0104_01;2128666.55149;2128696.99953;-33.4791547174;-11.7884223953;None;None;None;None;1.0;1.0;1.0;9.64773444936;0.660346692807;0.202036321553;1.0;1.0;9.64773444936;0.660346692807;0.202036321553;1.0;1.0;0.114088047509
94081AU0108_01;2128722.07317;2128732.72352;13.1936698685;23.3611095793;None;None;None;None;2.0;1.0;1.0;8.76715234421;0.573792311502;0.172856605035;1.0;1.0;8.76715234421;0.573792311502;0.172856605035;1.0;1.0;0.0989282400708
94081AU0111_01;2128402.74952;2128419.92573;-44.7917072638;-24.110844352;None;None;None;None;1.0;1.0;1.0;1.62264721702;0.275757820314;0.216143023071;1.0;1.0;1.62264721702;0.275757820314;0.216143023071;1.0;1.0;0.100237975479
94081AU0113_01;2128559.07384;2128602.67397;3.31128049737;34.1795082465;None;None;None;None;1.0;1.0;1.0;14.1767269669;0.764351199707;0.520756966412;1.0;1.0;14.4624292441;0.765428315593;0.523379761761;1.0;1.0;0.168143142635
94081AU0171_01;2128482.32784;2128516.90634;34.6295012042;63.785933159;None;None;None;None;1.0;1.0;1.0;0.335468818142;0.0673812645146;0.0644449238072;1.0;1.0;0.361949921381;0.0727001797924;0.0695320513979;1.0;1.0;0.0732147619811
94081AU0171_02;2128455.94144;2128490.71752;47.2293284464;76.5647726239;None;None;None;None;1.0;1.0;1.0;0.0139505718558;0.00376399053366;0.00612610269282;1.0;1.0;0.0139505718558;0.00376399053366;0.00612610269282;1.0;1.0;0.049139771841
94081AU0171_03;2128531.98061;2128565.75003;36.7574013595;72.3025802074;None;None;None;None;1.0;1.0;1.0;0.423654571763;0.080593173652;0.0769986197443;1.0;1.0;0.423654571763;0.080593173652;0.0769986197443;1.0;1.0;0.0672478952779
94081AU0171_04;2128561.07367;2128592.99437;54.1778919821;119.556227888;None;None;None;None;1.0;1.0;1.0;0.0139529895452;0.00339871969661;0.00557074371972;1.0;1.0;0.0139529895452;0.00339871969661;0.00557074371972;1.0;1.0;0.0404805411082
94081AU0188_01;2128396.89362;2128425.36835;34.63166463;61.9935878137;None;None;None;None;2.0;1.0;1.0;0.214311656043;0.0475898896409;0.0615895808325;1.0;1.0;0.214311656043;0.0475898896409;0.0615895808325;1.0;1.0;0.0681899372702
94081AU0205_01;2128678.11626;2128691.37886;-19.0985417121;-5.26044837676;None;None;None;None;2.0;1.0;1.0;13.5727973923;0.670086451363;0.391301745759;1.0;1.0;13.5727973923;0.670086451363;0.391301745759;1.0;1.0;0.125304874041
94081AV0016_01;2128729.62098;2128742.07694;-28.828370126;-17.6564362953;None;None;None;None;2.0;1.0;1.0;6.47631645785;0.545202559413;0.179577509402;1.0;1.0;6.47631645785;0.545202559413;0.179577509402;1.0;1.0;0.0878018059481
94081AV0017_01;2128735.65018;2128747.73859;-35.0435908424;-22.8060888391;None;None;None;None;1.0;1.0;1.0;3.6909839395;0.3874544522;0.149290680503;1.0;1.0;3.6909839395;0.3874544522;0.149290680503;1.0;1.0;0.0818541101292
94081BP0027_01;2127955.42383;2127997.02934;-22.0887003199;-14.144607855;None;None;None;None;2.0;1.0;1.0;6.64401892457;0.518799714234;0.167446580545;1.0;1.0;6.64401892457;0.518799714234;0.167446580545;1.0;1.0;0.124295431168
94081BP0027_02;2127953.88485;2127963.94495;-101.678350848;-40.5268448621;None;None;None;None;2.0;1.0;1.0;0.216202749828;0.0387191295175;0.0436795786662;1.0;1.0;0.216202749828;0.0387191295175;0.0436795786662;1.0;1.0;0.0546766875952
94081BP0093_01;2128273.47422;2128313.92392;-46.5443033786;-8.40072523372;None;None;None;None;1.0;1.0;1.0;9.17329762481;0.950763393386;0.208294452311;1.0;1.0;9.17329762481;0.950763393386;0.208294452311;1.0;1.0;0.352082108004
94081BP0093_02;2128286.72122;2128329.35325;-79.8982262916;-40.6965481511;None;None;None;None;1.0;1.0;1.0;0.0112052573141;0.00352126814176;0.00662506216385;1.0;1.0;0.0112052573141;0.00352126814176;0.00662506216385;1.0;1.0;0.0574769345564
94081BP0093_03;2128243.97751;2128292.37114;-82.5608307523;-40.7762012656;None;None;None;None;2.0;1.0;1.0;0.00880641388583;0.00273725917835;0.00480322435901;1.0;1.0;0.00880641388583;0.00273725917835;0.00480322435901;1.0;1.0;0.0603334804464
94081BP0093_04;2128215.0487;2128264.06549;-99.8274872921;-61.1449730131;None;None;None;None;1.0;1.0;1.0;5.92069477733e-06;2.53499886214e-06;7.46272147904e-06;1.0;1.0;5.92069477733e-06;2.53499886214e-06;7.46272147904e-06;1.0;1.0;0.0341142558245
94081BP0093_05;2128207.98394;2128251.75037;-65.1135504724;-27.0169165833;None;None;None;None;1.0;1.0;1.0;0.364208794405;0.0838081758646;0.0781008522579;1.0;1.0;0.364208794405;0.0838081758646;0.0781008522579;1.0;1.0;0.102986032726
94081BP0100_01;2128356.62277;2128388.38996;-1.04903556101;26.9319342042;None;None;None;None;1.0;1.0;1.0;14.652457506;0.914742129391;0.739647886042;1.0;1.0;14.652457506;0.914742129391;0.739647886042;1.0;1.0;0.248857919692
